gear,speed,rpm,throttle,brake,x,y,z,dist
1,80,7680.0,27,0,107.87305450439453,708.67822265625,-10.136818885803223,95.70831514685156
1,80,7689.0,27,0,108.19271850585938,708.4829711914062,-10.143884658813477,96.08295915588464
1,80,7698.0,28,0,108.51244354248047,708.2877807617188,-10.15086555480957,96.45762185190982
1,80,7708.0,28,0,108.83222961425781,708.0924682617188,-10.157792091369629,96.832399227518
1,80,7716.0,28,0,109.15206146240234,707.89697265625,-10.164682388305664,97.20731044239027
1,80,7724.0,28,0,109.47196197509766,707.7012329101562,-10.171533584594727,97.58240686347978
1,80,7731.0,28,0,109.79192352294922,707.5054321289062,-10.178353309631348,97.95758661598683
1,80,7738.0,29,0,110.1119613647461,707.3094482421875,-10.18514347076416,98.33292647574542
1,81,7746.0,29,0,110.43208312988281,707.1132202148438,-10.191878318786621,98.70846441178831
1,81,7755.0,29,0,110.75236511230469,706.9169311523438,-10.198576927185059,99.08417016856573
1,81,7765.0,30,0,111.07278442382812,706.7203369140625,-10.205220222473145,99.46015150200508
1,81,7775.0,30,0,111.3933334350586,706.5234985351562,-10.211785316467285,99.83636967869305
1,81,7785.0,30,0,111.7140121459961,706.3264770507812,-10.218332290649414,100.21279385940518
1,81,7796.0,31,0,112.03482818603516,706.1290893554688,-10.224865913391113,100.58952655248245
1,81,7806.0,31,0,112.3558120727539,705.931396484375,-10.231301307678223,100.96656042511725
1,81,7817.0,32,0,112.67695617675781,705.7334594726562,-10.2376127243042,101.34385663517567
1,81,7828.0,32,0,112.99826049804688,705.53515625,-10.243789672851562,101.72147918440736
1,81,7839.0,32,0,113.31968688964844,705.3365478515625,-10.249921798706055,102.0993651779496
1,81,7850.0,33,0,113.64124298095703,705.1375122070312,-10.256047248840332,102.47758605097351
1,81,7862.0,34,0,113.96295166015625,704.9381103515625,-10.26217269897461,102.85612943735853
1,81,7874.0,34,0,114.28484344482422,704.7384033203125,-10.268206596374512,103.23498775821905
1,81,7886.0,34,0,114.60694885253906,704.5382080078125,-10.274080276489258,103.61428257355958
1,81,7896.0,34,0,114.92923736572266,704.337646484375,-10.279837608337402,103.99392445386742
1,81,7907.0,34,0,115.25176239013672,704.1367797851562,-10.285619735717773,104.37392873703456
1,82,7918.0,34,0,115.5744857788086,703.935546875,-10.291467666625977,104.75429601746457
1,82,7929.0,34,0,115.89743041992188,703.73388671875,-10.297364234924316,105.13507788331464
1,82,7939.0,34,0,116.22056579589844,703.53173828125,-10.303244590759277,105.51627998270018
1,82,7950.0,34,0,116.54389190673828,703.3291015625,-10.309065818786621,105.89790191659856
1,82,7960.0,35,0,116.86741638183594,703.1259155273438,-10.314767837524414,106.27998196565558
1,82,7970.0,35,0,117.19116973876953,702.9223022460938,-10.320350646972656,106.66248134106488
1,82,7981.0,35,0,117.51529693603516,702.7183227539062,-10.325817108154297,107.04549042116375
1,82,7991.0,35,0,117.83979797363281,702.51416015625,-10.331315994262695,107.42891385215374
1,82,8001.0,35,0,118.16461181640625,702.3096313476562,-10.336892127990723,107.81279815669012
1,82,8010.0,35,0,118.48970031738281,702.104736328125,-10.342586517333984,108.19711173772245
1,83,8020.0,35,0,118.81502532958984,701.8994750976562,-10.34846019744873,108.58182336533349
1,83,8029.0,35,0,119.14060974121094,701.6939086914062,-10.354543685913086,108.96692045088606
1,83,8039.0,35,0,119.46646118164062,701.4879760742188,-10.360846519470215,109.35244234360118
1,83,8048.0,35,0,119.7926254272461,701.2819213867188,-10.367379188537598,109.73829765990155
1,83,8057.0,34,0,120.11913299560547,701.0755615234375,-10.374157905578613,110.12461040415694
1,83,8066.0,34,0,120.44597625732422,700.8690185546875,-10.381243705749512,110.51131018982416
1,83,8075.0,33,0,120.77317810058594,700.6621704101562,-10.388649940490723,110.89848205533472
1,83,8084.0,32,0,121.10076904296875,700.4551391601562,-10.396331787109375,111.28608594434424
1,83,8092.0,32,0,121.42876434326172,700.247802734375,-10.404234886169434,111.67419903281817
1,83,8100.0,32,0,121.75716400146484,700.0402221679688,-10.412332534790039,112.0627882747828
1,83,8105.0,32,0,122.08602142333984,699.8326416015625,-10.420624732971191,112.45176855194669
1,84,8110.0,32,0,122.4153060913086,699.6248779296875,-10.429089546203613,112.84121147327578
1,84,8116.0,32,0,122.74482727050781,699.4169311523438,-10.437748908996582,113.23095633124375
1,84,8123.0,32,0,123.07450103759766,699.2083129882812,-10.446390151977539,113.62118831630427
1,84,8128.0,31,0,123.40447235107422,698.9994506835938,-10.45485782623291,114.01179839239565
1,84,8132.0,31,0,123.73484802246094,698.7904052734375,-10.463022232055664,114.4028415169664
1,84,8135.0,31,0,124.06566619873047,698.5812377929688,-10.47082233428955,114.79431634659252
1,84,8139.0,30,0,124.39691925048828,698.3717651367188,-10.478178024291992,115.18631313763896
