gear,speed,rpm,throttle,brake,x,y,z,dist
1,90,8491.0,10,0,33.17540740966797,769.5090942382812,-7.646422386169434,0.0
1,90,8483.0,10,0,33.53130340576172,769.2853393554688,-7.659096717834473,0.4205815572527563
1,90,8475.0,10,0,33.886962890625,769.0619506835938,-7.672011375427246,0.8407755080374262
1,90,8467.0,10,0,34.24241638183594,768.8389282226562,-7.685121059417725,1.2606065053577682
1,90,8457.0,10,0,34.59778594970703,768.6163940429688,-7.69838285446167,1.6801120072357103
1,90,8448.0,10,0,34.95306396484375,768.3941040039062,-7.711684226989746,2.0994117282194296
1,90,8439.0,10,0,35.30820846557617,768.1722412109375,-7.724865913391113,2.518368136644888
1,90,8430.0,10,0,35.66323471069336,767.9507446289062,-7.73773717880249,2.937020785086082
1,90,8423.0,10,0,36.01813888549805,767.7296142578125,-7.750283241271973,3.35536635754663
1,90,8417.0,10,0,36.37287521362305,767.5089111328125,-7.762608528137207,3.7733372232450466
1,90,8411.0,10,0,36.727333068847656,767.2885131835938,-7.774648189544678,4.1909022847588995
1,89,8406.0,10,0,37.08141326904297,767.0681762695312,-7.786394119262695,4.608106204603715
1,89,8401.0,11,0,37.435176849365234,766.8482666015625,-7.797997951507568,5.0248118342169
1,89,8397.0,11,0,37.78865432739258,766.6287231445312,-7.809529781341553,5.441079344475776
1,89,8391.0,11,0,38.141845703125,766.4094848632812,-7.821022987365723,5.856941900667036
1,89,8385.0,11,0,38.494747161865234,766.1906127929688,-7.83249044418335,6.272364487089259
1,89,8378.0,11,0,38.84736633300781,765.971923828125,-7.843939304351807,6.687450284968284
1,89,8371.0,11,0,39.1997184753418,765.7536010742188,-7.8553667068481445,7.102115743631495
1,89,8364.0,11,0,39.55183792114258,765.53564453125,-7.866765975952148,7.5163899306985185
1,89,8356.0,11,0,39.90376281738281,765.3179321289062,-7.878163814544678,7.930370284643688
1,89,8348.0,11,0,40.25551223754883,765.1006469726562,-7.889593601226807,8.343977747991866
1,89,8340.0,11,0,40.607059478759766,764.8836059570312,-7.900986671447754,8.757284011331308
1,89,8332.0,11,0,40.95838165283203,764.666748046875,-7.9123430252075195,9.170301674346966
1,89,8324.0,11,0,41.30950164794922,764.4502563476562,-7.923683166503906,9.582954683067777
1,88,8317.0,11,0,41.660404205322266,764.2339477539062,-7.934998035430908,9.99532592207443
1,88,8310.0,11,0,42.011077880859375,764.0178833007812,-7.946283340454102,10.40737353185803
1,88,8304.0,11,0,42.361507415771484,763.8021240234375,-7.957517623901367,10.819051966832692
1,88,8297.0,11,0,42.711647033691406,763.5864868164062,-7.968704700469971,11.23041835799208
1,88,8291.0,11,0,43.061458587646484,763.3710327148438,-7.979804515838623,11.641407164484166
1,88,8284.0,11,0,43.410953521728516,763.1557006835938,-7.990832805633545,12.052060565550144
1,88,8278.0,12,0,43.76016616821289,762.9405517578125,-8.001945495605469,12.462379983330804
1,88,8272.0,12,0,44.109073638916016,762.7257080078125,-8.013136863708496,12.87228180907269
1,88,8266.0,12,0,44.457645416259766,762.5109252929688,-8.024369239807129,13.281867044193604
1,88,8259.0,12,0,44.80590057373047,762.29638671875,-8.035612106323242,13.691055089693783
1,88,8253.0,12,0,45.15380859375,762.0818481445312,-8.046832084655762,14.099947102498518
1,88,8247.0,12,0,45.50138854980469,761.8673706054688,-8.058038711547852,14.508527607539548
1,88,8240.0,12,0,45.84867858886719,761.6531372070312,-8.069252967834473,14.916733535696128
1,88,8233.0,12,0,46.19570541381836,761.4390258789062,-8.08051872253418,15.324652884705337
1,87,8227.0,12,0,46.542476654052734,761.2251586914062,-8.09185791015625,15.732228698657508
1,87,8220.0,12,0,46.88899230957031,761.0114135742188,-8.103321075439453,16.139526475227164
1,87,8213.0,12,0,47.2352180480957,760.7977905273438,-8.11496353149414,16.54651863111791
1,87,8207.0,12,0,47.581111907958984,760.5844116210938,-8.126882553100586,16.953108329708048
1,87,8201.0,12,0,47.92667007446289,760.3710327148438,-8.139056205749512,17.359420035038823
1,87,8194.0,12,0,48.27190017700195,760.15771484375,-8.151351928710938,17.765424373230235
1,87,8187.0,12,0,48.61684036254883,759.9445190429688,-8.16372299194336,18.171120348415315
1,87,8181.0,12,0,48.96154022216797,759.7315673828125,-8.176087379455566,18.576483495313635
