x,y,z
26.63820457458496,759.1875610351562,-7.702856063842773
27.28797912597656,758.76611328125,-7.720893383026123
27.942216873168945,758.3401489257812,-7.739031791687012
28.601272583007812,757.9105224609375,-7.7589006423950195
29.265838623046875,757.4776611328125,-7.780625820159912
29.935747146606445,757.041259765625,-7.803787708282471
30.610595703125,756.6014404296875,-7.828417778015137
31.290483474731445,756.1588134765625,-7.854155540466309
31.97587013244629,755.7138671875,-7.880282878875732
32.66701126098633,755.2675170898438,-7.906146049499512
33.36357498168945,754.8203735351562,-7.930502891540527
34.06334686279297,754.371826171875,-7.952887058258057
34.76619338989258,753.9236450195312,-7.973996639251709
35.47200012207031,753.4772338867188,-7.994614124298096
36.18035507202149,753.03271484375,-8.015097618103027
36.89057159423828,752.590087890625,-8.036795616149902
37.60234451293945,752.1495971679688,-8.06010913848877
38.31578826904297,751.7122192382812,-8.0839262008667
39.03086471557617,751.2781982421875,-8.108301162719727
39.74724197387695,750.8472900390625,-8.132902145385742
40.46453094482422,750.419677734375,-8.157928466796875
41.1823616027832,749.9951171875,-8.18270206451416
41.90073776245117,749.5737915039062,-8.204858779907227
42.61985778808594,749.1560668945312,-8.224493026733398
43.338905334472656,748.7415771484375,-8.24427604675293
44.057029724121094,748.3301391601562,-8.263667106628418
44.7738037109375,747.9212646484375,-8.282158851623535
45.489200592041016,747.51416015625,-8.2999267578125
46.2033805847168,747.1091918945312,-8.317354202270508
46.91602325439453,746.705810546875,-8.335123062133789
47.62702941894531,746.30419921875,-8.353493690490723
48.33598709106445,745.9038696289062,-8.372703552246094
49.04261016845703,745.5042724609375,-8.392973899841309
49.74705123901367,745.1056518554688,-8.413774490356445
50.44962310791016,744.7077026367188,-8.436101913452148
51.14997482299805,744.3099975585938,-8.459458351135254
51.84740447998047,743.9116821289062,-8.48181438446045
52.54181289672851,743.5123901367188,-8.501152038574219
53.2336540222168,743.11328125,-8.51736831665039
53.92295837402344,742.7151489257812,-8.533804893493652
54.60919189453125,742.3169555664062,-8.551419258117676
55.29206466674805,741.9186401367188,-8.570253372192383
55.971717834472656,741.5200805664062,-8.590043067932129
56.64933395385742,741.1219482421875,-8.610971450805664
57.32477188110352,740.7236328125,-8.633581161499023
57.99767303466797,740.3245849609375,-8.657323837280273
58.667823791503906,739.9248657226562,-8.681739807128906
59.3349609375,739.5242309570312,-8.705887794494629
59.999141693115234,739.1229858398438,-8.729191780090332
60.660400390625,738.7211303710938,-8.751680374145508
61.31851959228515,738.31884765625,-8.773344993591309
61.97384262084961,737.91650390625,-8.79423713684082
62.6265869140625,737.5144653320312,-8.814657211303711
63.276893615722656,737.112548828125,-8.834778785705566
63.924949645996094,736.7111206054688,-8.85515308380127
64.57091522216797,736.3101196289062,-8.876211166381836
65.21412658691406,735.9083251953125,-8.896692276000977
65.85535430908203,735.5072021484375,-8.916542053222656
66.49481964111328,735.1065063476562,-8.936372756958008
67.13198852539062,734.7058715820312,-8.95634937286377
67.7666015625,734.3052368164062,-8.975589752197266
68.39991760253906,733.9069213867188,-8.996108055114746
69.03112030029297,733.5081176757812,-9.017970085144045
69.66014862060547,733.1073608398438,-9.038622856140137
70.28730773925781,732.7056274414062,-9.05606460571289
70.91271209716797,732.3037719726562,-9.071680068969728
71.53648376464844,731.9025268554688,-9.08750343322754
72.1579818725586,731.501220703125,-9.10353946685791
72.77725982666016,731.0997924804688,-9.119303703308104
73.39500427246094,730.6986694335938,-9.134652137756348
74.01212310791016,730.2990112304688,-9.150379180908203
74.6280746459961,729.89990234375,-9.167171478271484
75.24278259277344,729.5014038085938,-9.185150146484377
75.85635375976562,729.1035766601562,-9.20386028289795
76.46891784667969,728.7062377929688,-9.222634315490724
77.08078002929688,728.3096923828125,-9.24105167388916
77.69195556640625,727.9139404296875,-9.259045600891112
78.302001953125,727.5188598632812,-9.276982307434082
78.91094207763672,727.1245727539062,-9.295187950134276
79.51898956298828,726.7310791015625,-9.313191413879396
80.12632751464844,726.33837890625,-9.330535888671877
80.73307800292969,725.9463500976562,-9.34682273864746
81.33941650390625,725.5554809570312,-9.362324714660645
81.94532775878906,725.1659545898438,-9.378106117248535
82.5505599975586,724.77734375,-9.394539833068848
83.15526580810547,724.3893432617188,-9.411733627319336
83.75997924804688,724.0018920898438,-9.429292678833008
84.36553955078125,723.6146850585938,-9.44752597808838
84.97205352783203,723.2271118164062,-9.466388702392578
85.5796127319336,722.8388671875,-9.48537826538086
86.18828582763672,722.4496459960938,-9.503938674926758
86.79804992675781,722.059326171875,-9.52214241027832
87.40900421142578,721.6679077148438,-9.540160179138184
88.02129364013672,721.2754516601562,-9.558009147644045
88.63482666015625,720.881591796875,-9.575767517089844
89.24950408935547,720.4862060546875,-9.593635559082031
89.86551666259766,720.0892944335938,-9.611516952514648
90.48287200927734,719.6908569335938,-9.629349708557127
91.10148620605467,719.2908935546875,-9.6473388671875
91.72126770019533,718.8892822265625,-9.665650367736816
92.34220886230467,718.4861450195312,-9.684396743774414
92.96431732177734,718.0816040039062,-9.703721046447754
93.58763122558594,717.6758422851562,-9.723495483398438
94.21231079101562,717.2692260742188,-9.74372100830078
94.83845520019533,716.8621826171875,-9.764676094055176
95.46560668945312,716.4547119140625,-9.78608512878418
96.09374237060548,716.046630859375,-9.807305335998535
96.72345733642578,715.6389770507812,-9.82757568359375
97.35468292236328,715.2313842773438,-9.846634864807127
97.98735809326172,714.8241577148438,-9.864302635192873
98.62142181396484,714.4183349609375,-9.881789207458496
99.25624084472656,714.0137939453125,-9.899703979492188
99.89144134521484,713.6099853515625,-9.917316436767578
100.52742767333984,713.2074584960938,-9.933761596679688
101.1647720336914,712.8071899414062,-9.949726104736328
101.8028793334961,712.4088745117188,-9.966476440429688
102.44123840332033,712.0120849609375,-9.984283447265623
103.07966613769533,711.6168823242188,-10.003165245056152
103.71825408935548,711.2229614257812,-10.022825241088867
104.35730743408205,710.830078125,-10.042606353759766
104.99674224853516,710.438232421875,-10.061779022216797
105.63639068603516,710.0468139648438,-10.080199241638184
106.27556610107422,709.6553955078125,-10.097731590270996
106.91447448730467,709.2643432617188,-10.114314079284668
107.553466796875,708.8735961914062,-10.129639625549316
108.19271850585938,708.4829711914062,-10.143884658813477
108.8322296142578,708.0924682617188,-10.157792091369627
109.47196197509766,707.7012329101562,-10.171533584594728
110.1119613647461,707.3094482421875,-10.18514347076416
110.75236511230467,706.9169311523438,-10.19857692718506
111.3933334350586,706.5234985351562,-10.211785316467283
112.03482818603516,706.1290893554688,-10.224865913391112
112.6769561767578,705.7334594726562,-10.2376127243042
113.31968688964844,705.3365478515625,-10.249921798706056
113.96295166015624,704.9381103515625,-10.26217269897461
114.60694885253906,704.5382080078125,-10.274080276489258
115.25176239013672,704.1367797851562,-10.285619735717772
115.89743041992188,703.73388671875,-10.297364234924316
116.54389190673828,703.3291015625,-10.30906581878662
117.19116973876952,702.9223022460938,-10.320350646972656
117.8397979736328,702.51416015625,-10.331315994262695
118.4897003173828,702.104736328125,-10.342586517333984
119.14060974121094,701.6939086914062,-10.354543685913086
119.7926254272461,701.2819213867188,-10.367379188537598
120.44597625732422,700.8690185546875,-10.381243705749512
121.10076904296876,700.4551391601562,-10.396331787109377
121.75716400146484,700.0402221679688,-10.41233253479004
122.4153060913086,699.6248779296875,-10.429089546203612
123.07450103759766,699.2083129882812,-10.44639015197754
123.73484802246094,698.7904052734375,-10.463022232055664
124.39691925048828,698.3717651367188,-10.478178024291992
125.06063079833984,697.9520874023438,-10.491192817687988
125.7259292602539,697.531982421875,-10.502364158630373
