gear,speed,rpm,throttle,brake,x,y,z,dist
3,91,4418.0,47,0,-1103.9736328125,-1894.3480224609375,143.6887969970703,29.074675748706547
3,91,4420.0,47,0,-1104.26904296875,-1894.650634765625,143.68576049804688,29.497583052604515
3,91,4422.0,47,0,-1104.564453125,-1894.9534912109375,143.68267822265625,29.920665417286095
3,91,4425.0,47,0,-1104.8599853515625,-1895.2562255859375,143.67959594726562,30.343745668733987
3,91,4426.0,47,0,-1105.15576171875,-1895.5589599609375,143.6765899658203,30.766995945896007
3,91,4428.0,47,0,-1105.4517822265625,-1895.86181640625,143.67367553710938,31.19050351537689
3,91,4430.0,47,0,-1105.7479248046875,-1896.164794921875,143.67071533203125,31.614184020383853
3,91,4431.0,47,0,-1106.044189453125,-1896.4678955078125,143.667724609375,32.03803735767337
3,91,4433.0,48,0,-1106.3406982421875,-1896.7711181640625,143.66473388671875,32.462148646932
3,91,4435.0,48,0,-1106.637451171875,-1897.0745849609375,143.66175842285156,32.88660506574188
3,91,4439.0,49,0,-1106.9342041015625,-1897.3779296875,143.65875244140625,33.31097443355233
3,91,4443.0,49,0,-1107.2313232421875,-1897.681396484375,143.65576171875,33.735687071642275
3,91,4448.0,50,0,-1107.5284423828125,-1897.985107421875,143.6527099609375,34.160574622070165
3,91,4452.0,50,0,-1107.8258056640625,-1898.2889404296875,143.649658203125,34.585720162912246
3,91,4457.0,50,0,-1108.123291015625,-1898.5928955078125,143.6465606689453,35.01103865372852
3,91,4461.0,51,0,-1108.4210205078125,-1898.8966064453125,143.6436004638672,35.4363525929422
3,91,4466.0,51,0,-1108.718994140625,-1899.2008056640625,143.64056396484375,35.862186681368556
3,91,4469.0,51,0,-1109.016845703125,-1899.5050048828125,143.6374969482422,36.28793557985525
3,91,4476.0,51,0,-1109.3148193359375,-1899.8094482421875,143.63414001464844,36.71394651154852
3,92,4482.0,51,0,-1109.61279296875,-1900.114013671875,143.6304473876953,37.14004746473453
3,92,4480.0,51,0,-1109.9112548828125,-1900.4188232421875,143.6268310546875,37.56666376325624
3,92,4480.0,52,0,-1110.2103271484375,-1900.7235107421875,143.6233367919922,37.99361915038012
3,92,4482.0,52,0,-1110.5096435546875,-1901.028564453125,143.61993408203125,38.42100616005897
3,92,4489.0,52,0,-1110.8089599609375,-1901.3336181640625,143.6164093017578,38.84839415905184
3,92,4492.0,52,0,-1111.108642578125,-1901.638916015625,143.61260986328125,39.276215248931436
3,92,4495.0,52,0,-1111.4085693359375,-1901.9444580078125,143.6084442138672,39.70438498358916
3,92,4500.0,52,0,-1111.7088623046875,-1902.2501220703125,143.60433959960938,40.13289780025034
3,92,4501.0,52,0,-1112.009521484375,-1902.5555419921875,143.60060119628906,40.56148996848009
3,92,4502.0,52,0,-1112.3106689453125,-1902.861083984375,143.59739685058594,40.99050741573649
3,92,4504.0,52,0,-1112.6121826171875,-1903.1668701171875,143.59434509277344,41.419954696055875
3,92,4510.0,52,0,-1112.9136962890625,-1903.472900390625,143.59136962890625,41.849575314710286
3,92,4515.0,52,0,-1113.215576171875,-1903.779052734375,143.58840942382812,42.27953982957705
3,92,4520.0,52,0,-1113.517578125,-1904.0855712890625,143.5854034423828,42.709851158713846
3,92,4525.0,53,0,-1113.819580078125,-1904.39208984375,143.58253479003906,43.14016155043742
3,92,4530.0,53,0,-1114.1217041015625,-1904.6988525390625,143.5800018310547,43.57072942273477
3,92,4535.0,53,0,-1114.423828125,-1905.0057373046875,143.57769775390625,44.00138298847211
3,93,4539.0,53,0,-1114.72607421875,-1905.31298828125,143.57540893554688,44.43238310735286
3,93,4543.0,53,0,-1115.0284423828125,-1905.6204833984375,143.5730438232422,44.863643292726955
3,93,4547.0,54,0,-1115.3310546875,-1905.92822265625,143.57057189941406,45.2952493262282
3,93,4550.0,54,0,-1115.6339111328125,-1906.236083984375,143.56796264648438,45.72711438851394
3,93,4554.0,54,0,-1115.93701171875,-1906.544189453125,143.5652618408203,46.1593252623019
3,93,4558.0,54,0,-1116.2403564453125,-1906.8525390625,143.5624542236328,46.591882064871534
3,93,4560.0,54,0,-1116.5439453125,-1907.1612548828125,143.55960083007812,47.02487144100701
3,93,4563.0,54,0,-1116.8477783203125,-1907.4700927734375,143.55674743652344,47.45811903901174
