gear,speed,rpm,throttle,brake,x,y,z,dist
3,85,4082.0,17,0,-1111.46875,-1922.9552001953125,143.8669891357422,54.909420728457846
3,85,4081.0,18,0,-1111.7432861328125,-1923.2401123046875,143.8645477294922,55.305085938897975
3,85,4081.0,19,0,-1112.0177001953125,-1923.52490234375,143.86228942871094,55.700577460892305
3,85,4081.0,20,0,-1112.2918701171875,-1923.809814453125,143.860107421875,56.095987143731875
3,85,4080.0,20,0,-1112.5660400390625,-1924.0947265625,143.85784912109375,56.491397254947906
3,85,4080.0,21,0,-1112.8404541015625,-1924.3792724609375,143.85537719726562,56.886714287749136
3,85,4080.0,21,0,-1113.11474609375,-1924.66357421875,143.8527374267578,57.281771947922685
3,85,4080.0,22,0,-1113.388916015625,-1924.947998046875,143.85006713867188,57.67683294385203
3,85,4079.0,22,0,-1113.6630859375,-1925.2322998046875,143.84739685058594,58.071806064449724
3,85,4078.0,22,0,-1113.9371337890625,-1925.5164794921875,143.84474182128906,58.46660648100749
3,85,4077.0,23,0,-1114.2110595703125,-1925.8006591796875,143.84210205078125,58.86132207077986
3,85,4077.0,23,0,-1114.485107421875,-1926.084716796875,143.83934020996094,59.25603536241441
3,85,4076.0,24,0,-1114.7591552734375,-1926.368408203125,143.8363494873047,59.65048685924023
3,85,4076.0,25,0,-1115.0333251953125,-1926.65234375,143.83309936523438,60.045200811531785
3,85,4077.0,26,0,-1115.307373046875,-1926.936279296875,143.8299560546875,60.43982911782319
3,85,4078.0,27,0,-1115.5811767578125,-1927.2203369140625,143.8270721435547,60.83437381611326
3,85,4080.0,29,0,-1115.8551025390625,-1927.5045166015625,143.8242950439453,61.22909034820086
3,85,4082.0,30,0,-1116.1287841796875,-1927.788818359375,143.82174682617188,61.62372387861141
3,85,4084.0,30,0,-1116.4027099609375,-1928.072998046875,143.8192596435547,62.018438477401965
3,85,4086.0,31,0,-1116.6767578125,-1928.3570556640625,143.8167266845703,62.4131502338895
3,85,4088.0,32,0,-1116.950927734375,-1928.6409912109375,143.8142852783203,62.80785835554983
3,85,4089.0,32,0,-1117.22509765625,-1928.9248046875,143.81224060058594,63.20247641931083
3,85,4090.0,33,0,-1117.4989013671875,-1929.208740234375,143.8106231689453,63.59692601430043
3,85,4090.0,33,0,-1117.7728271484375,-1929.4925537109375,143.80931091308594,63.991371378232316
3,85,4090.0,33,0,-1118.0467529296875,-1929.7762451171875,143.80819702148438,64.38572830839587
