x,y,z
-1189.532470703125,-2003.12060546875,143.10308837890625
-1190.1268310546875,-2003.7327880859375,143.09446716308594
-1190.7216796875,-2004.34423828125,143.08560180664062
-1191.3162841796875,-2004.9547119140625,143.07687377929688
-1191.9105224609375,-2005.5648193359375,143.06878662109375
-1192.504638671875,-2006.1748046875,143.06137084960938
-1193.099365234375,-2006.78369140625,143.0541534423828
-1193.6953125,-2007.390869140625,143.04556274414062
-1194.29150390625,-2007.9964599609375,143.0362091064453
-1194.8870849609375,-2008.601806640625,143.0279541015625
-1195.4830322265625,-2009.2069091796875,143.02027893066406
-1196.079833984375,-2009.811279296875,143.01214599609375
-1196.6773681640625,-2010.4139404296875,143.0030059814453
-1197.2742919921875,-2011.0155029296875,142.99481201171875
-1197.8709716796875,-2011.6163330078125,142.98785400390625
-1198.4681396484375,-2012.216552734375,142.98046875
-1199.0655517578125,-2012.8165283203125,142.97279357910156
-1199.662841796875,-2013.416259765625,142.96572875976562
-1200.260009765625,-2014.01513671875,142.95896911621094
-1200.8572998046875,-2014.61279296875,142.95159912109375
-1201.4544677734375,-2015.20947265625,142.94448852539062
-1202.05126953125,-2015.8056640625,142.93765258789062
-1202.6484375,-2016.401123046875,142.92921447753906
-1203.24609375,-2016.995849609375,142.91900634765625
-1203.843505859375,-2017.590087890625,142.9073486328125
-1204.43994140625,-2018.184326171875,142.89508056640625
-1205.035888671875,-2018.7791748046875,142.88282775878906
-1205.6319580078125,-2019.3740234375,142.86961364746094
-1206.2269287109375,-2019.969970703125,142.85655212402344
-1206.8203125,-2020.567138671875,142.84555053710938
-1207.4132080078125,-2021.164306640625,142.83526611328125
-1208.005615234375,-2021.760498046875,142.82516479492188
-1208.59716796875,-2022.3565673828125,142.81553649902344
-1209.1878662109375,-2022.9534912109375,142.80665588378906
-1209.778564453125,-2023.5509033203125,142.79647827148438
-1210.36865234375,-2024.1490478515625,142.7855224609375
-1210.9576416015625,-2024.748046875,142.77549743652344
-1211.5457763671875,-2025.3475341796875,142.76609802246094
-1212.1331787109375,-2025.947509765625,142.757080078125
-1212.7196044921875,-2026.5479736328125,142.74867248535156
-1213.3056640625,-2027.1484375,142.74034118652344
-1213.891357421875,-2027.749267578125,142.73187255859375
-1214.4766845703125,-2028.3507080078125,142.72341918945312
-1215.062255859375,-2028.9521484375,142.71524047851562
-1215.6478271484375,-2029.5535888671875,142.7069091796875
-1216.2340087890625,-2030.1549072265625,142.6985321044922
-1216.8204345703125,-2030.7559814453125,142.69056701660156
-1217.407470703125,-2031.3564453125,142.68258666992188
-1217.9951171875,-2031.9569091796875,142.6742401123047
-1218.5836181640625,-2032.5570068359375,142.66534423828125
-1219.17333984375,-2033.15625,142.6553955078125
-1219.763427734375,-2033.756103515625,142.6450653076172
-1220.3543701171875,-2034.3570556640625,142.6352996826172
-1220.94677734375,-2034.9586181640625,142.62542724609375
-1221.5404052734375,-2035.560546875,142.61558532714844
-1222.1346435546875,-2036.1630859375,142.60691833496094
-1222.729736328125,-2036.765380859375,142.5992889404297
-1223.3262939453125,-2037.3677978515625,142.5915985107422
-1223.9237060546875,-2037.9710693359375,142.5837860107422
-1224.521728515625,-2038.576171875,142.57582092285156
-1225.1207275390625,-2039.18212890625,142.56700134277344
-1225.7208251953125,-2039.7891845703125,142.55763244628906
-1226.3211669921875,-2040.3975830078125,142.54832458496094
-1226.921875,-2041.0076904296875,142.5391082763672
-1227.5233154296875,-2041.6192626953125,142.5293426513672
-1228.125244140625,-2042.23193359375,142.5192108154297
-1228.727783203125,-2042.8466796875,142.50942993164062
-1229.330810546875,-2043.4630126953125,142.49978637695312
-1229.93408203125,-2044.08056640625,142.48974609375
-1230.5372314453125,-2044.69970703125,142.47962951660156
-1231.14013671875,-2045.3203125,142.4700469970703
-1231.7430419921875,-2045.9423828125,142.4608612060547
-1232.345947265625,-2046.565673828125,142.45147705078125
-1232.9488525390625,-2047.1890869140625,142.44163513183594
